ID	C1-1_FDME210249711-1r	C2-1_FDME210249713-1r	C3-1_FDME210249715-1r	C4-1_FDME210249717-1r	C5-1_FDME210249719-1r	C6-1_FDME210249721-1r	H1-1_FDME210249735-1r	H2-1_FDME210249737-1r	H3-1_FDME210249739-1r	H4-1_FDME210249741-1r	T1-1_FDME210249723-1r	T2-1_FDME210249725-1r	T3-1_FDME210249727-1r	T4-1_FDME210249729-1r	T5-1_FDME210249731-1r	T6-1_FDME210249733-1r
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|s__Ruminococcaceae bacterium YAD3003	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|s__[Clostridium] leptum	4	6	7	4	28	3	0.0	69	1033	1078	1	0.0	3	5	15	3
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|s__[Clostridium] methylpentosum	0.0	1	1	1	0.0	0.0	0.0	0.0	174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|s__[Eubacterium] siraeum	47	128	51	95	99	71	33	35	36	8101	80	10	22	74	133	33
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	4559	4055	3987	3997	4180	3641	49873	3611	7659	6346	9418	4017	3134	7486	10692	8044
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Asaccharospora	0.0	0.0	2	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Asaccharospora|s__Asaccharospora irregularis	0.0	0.0	2	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Clostridioides	2422	1566	618	2782	2384	2324	7203	3446	3947	5511	1802	1685	1696	1873	2211	6174
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides difficile	2422	1564	617	2782	2384	2324	7203	3446	3944	5510	1799	1685	1696	1873	2210	6174
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides sp. ZZV15-6597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Filifactor	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor alocis	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter	11	30	24	8	4	7	12	2	27	0.0	1	4	9	6	11	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter bartlettii	11	30	24	8	4	7	12	2	27	0.0	1	4	9	6	11	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Paeniclostridium	4	1	9	0.0	4	6	4	0.0	3	1	0.0	1	2	1	2	2
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Paeniclostridium|s__Paeniclostridium sordellii	1	0.0	0.0	0.0	2	2	4	0.0	3	1	0.0	1	2	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Paeniclostridium|s__[Eubacterium] tenue	3	1	9	0.0	2	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2	2
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptoanaerobacter	8	19	0.0	0.0	68	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptoanaerobacter|s__Peptoanaerobacter stomatis	8	19	0.0	0.0	68	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus	0.0	0.0	1	0.0	2	0.0	101	3	1	9	5	1	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus porci	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus stomatis	0.0	0.0	0.0	0.0	0.0	0.0	35	2	1	3	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia	1162	1435	991	483	970	651	36113	62	3007	646	6182	1860	1017	4406	6775	1192
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia hominis	0.0	0.0	0.0	0.0	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia ilealis	21	11	14	5	7	11	1222	2	32	8	48	17	17	44	68	13
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia sp. 1001285H_161024_C4	0.0	1	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia sp. 1001713B170131_170501_G6	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia sp. 1001713B170207_170306_H8	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia sp. CE17	1	0.0	1	0.0	0.0	4	8	0.0	1	0.0	1	0.0	1	1	3	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia sp. Marseille-P6047	0.0	0.0	0.0	0.0	0.0	0.0	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia timonensis	285	430	319	116	220	172	9235	11	994	211	1536	470	272	1098	1715	275
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__[Clostridium] dakarense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Tepidibacter	0.0	1	0.0	0.0	0.0	1	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Tepidibacter|s__Tepidibacter sp. 8C15b	0.0	1	0.0	0.0	0.0	1	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter	226	298	895	200	186	211	33	13	14	0.0	37	16	36	120	175	158
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter mayombei	14	25	63	13	8	8	4	0.0	0.0	0.0	10	4	2	11	10	19
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter othiniensis	2	4	5	1	1	1	9	0.0	1	0.0	0.0	0.0	0.0	0.0	5	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter petrolearius	0.0	3	2	1	1	2	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	2
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter sp. DSM 29186	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|s__Peptostreptococcaceae bacterium pGA-8	0.0	0.0	1	0.0	8	2	0.0	0.0	0.0	0.0	2	2	0.0	1	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Pumilibacteraceae	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	1	0.0	0.0	1	1	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Pumilibacteraceae|g__Anaerocaecibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Pumilibacteraceae|g__Anaerocaecibacter|s__Anaerocaecibacter sp. CLA_AA_M11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Pumilibacteraceae|g__Pumilibacter	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	1	0.0	0.0	1	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Pumilibacteraceae|g__Pumilibacter|s__Pumilibacter sp. CLA_AA_M10	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	1	0.0	0.0	1	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae|g__Symbiobacterium	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae|g__Symbiobacterium|s__Symbiobacterium thermophilum	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Yeguiaceae	7	42	200	7	24	6	5	1	2	72	10	1	1	1	25	16
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Yeguiaceae|g__Yeguia	7	42	200	7	24	6	5	1	2	72	10	1	1	1	25	16
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Yeguiaceae|g__Yeguia|s__Yeguia hominis	7	42	200	7	24	6	5	1	2	72	10	1	1	1	25	16
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Brotomerdimonas	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Brotomerdimonas|s__Brotomerdimonas butyrica	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Colidextribacter	1	0.0	19	1	2	0.0	0.0	1	3	2	0.0	1	3	2	1	9
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Colidextribacter|s__Colidextribacter sp. 210702-DFI.3.9	1	0.0	19	1	2	0.0	0.0	1	3	2	0.0	1	3	2	1	7
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Colidextribacter|s__Colidextribacter sp. OB.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Evtepia	5	2	2	10	29	3	0.0	258	1897	3	1	1	0.0	1	3	3
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Evtepia|s__Evtepia gabavorous	5	2	2	10	29	3	0.0	258	1897	3	1	1	0.0	1	3	3
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Fenollaria	0.0	0.0	0.0	0.0	0.0	0.0	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Fenollaria|s__Fenollaria timonensis	0.0	0.0	0.0	0.0	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Flintibacter	3	0.0	1	2	0.0	0.0	0.0	0.0	50	4	0.0	4	1	4	4	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Flintibacter|s__Flintibacter sp. BX5	0.0	0.0	1	2	0.0	0.0	0.0	0.0	42	2	0.0	4	0.0	4	3	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Flintibacter|s__Flintibacter sp. DSM 110149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Flintibacter|s__Flintibacter sp. KGMB00164	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0.0	0.0	0.0	0.0	1	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Flintibacter|s__Flintibacter sp. NSJ-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger	178	56	22	69	94	58	1137	130	940	3788	21	11	164	45	55	65
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger formicilis	44	32	13	26	51	22	967	9	403	1715	8	6	111	21	19	19
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger gallinarum	0.0	0.0	0.0	0.0	0.0	1	2	0.0	12	0.0	2	0.0	0.0	1	3	2
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger qucibialis	98	11	4	25	18	10	39	0.0	381	1389	1	2	37	6	1	13
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger sp. An120	0.0	1	0.0	0.0	2	0.0	0.0	120	0.0	1	9	0.0	4	0.0	7	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger sp. An50	32	3	5	9	20	22	0.0	0.0	0.0	0.0	1	3	8	14	7	29
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Gemmiger|s__Gemmiger sp. An87	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	3	0.0	0.0	0.0	0.0	1	18	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Intestinimonas	232	715	367	266	140	163	1	891	120	70	275	73	78	135	250	248
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Intestinimonas|s__Intestinimonas butyriciproducens	214	706	350	242	126	134	1	235	64	37	213	57	46	110	217	212
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Intestinimonas|s__Intestinimonas massiliensis	7	4	3	15	8	5	0.0	602	26	13	41	3	1	15	13	21
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Intestinimonas|s__Intestinimonas sp. MSJ-38	3	4	0.0	2	3	16	0.0	0.0	1	3	7	10	1	3	4	3
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Intestinimonas|s__Intestinimonas timonensis	1	0.0	14	1	3	1	0.0	0.0	0.0	15	2	0.0	23	0.0	4	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Levyella	0.0	0.0	0.0	0.0	3	0.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Levyella|s__Levyella massiliensis	0.0	0.0	0.0	0.0	3	0.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Massilistercora	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	6	0.0	0.0	3	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|g__Massilistercora|s__Massilistercora timonensis	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	6	0.0	0.0	3	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium	4774	3675	249	715	5038	427	50	451	31030	3032	249	446	343	504	797	678
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 1_7_47FAA	3	0.0	1	2	0.0	0.0	2	0.0	6	9	1	0.0	0.0	1	1	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 36_14	108	16	3	18	18	118	0.0	7	1408	99	24	34	64	103	46	17
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 41_12_two_minus	70	24	22	17	19	32	2	344	11762	224	6	48	46	49	29	1
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 41_21_two_genomes	122	12	9	14	22	38	16	92	138	151	2	7	24	16	2	4
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 42_27	63	93	3	8	5	12	16	3	74	85	8	47	29	15	10	13
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 44_9	5	16	32	0.0	0.0	0.0	0.0	0.0	4763	87	0.0	3	4	14	1	7
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 45_37	0.0	14	44	1	2	0.0	5	676	3	26	0.0	3	1	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 52_15	529	339	70	69	83	215	10	2	141	1420	114	1551	2043	222	86	65
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium 59_14	48	1324	309	48	41	27	0.0	0.0	22	304	29	61	108	64	24	51
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium AF36-10	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium AM23-16LB	4	0.0	0.0	0.0	0.0	5	0.0	8	45	11	0.0	6	126	7	3	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium CHKCI001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium CHKCI006	118	26	6	7	16	22	0.0	0.0	6	2	19	9	10	5	6	14
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium COT073_COT-073	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium KLE1615	92	20	1	3	5	29	10	31	163	36	2	9	4	13	1	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Clostridiales bacterium Nov_37_41	7	2	0.0	8	18	46	2	1	9	11	24	5	22	25	158	17
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__Eubacteriales bacterium	0.0	0.0	1	4	4	2	0.0	0.0	0.0	0.0	5	0.0	0.0	3	3	4
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__[Bacteroides] pectinophilus	0.0	0.0	0.0	0.0	0.0	0.0	7	7	19	11	0.0	1	1	17	15	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__butyrate-producing bacterium SM4/1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|s__butyrate-producing bacterium SS3/4	1	6	1	0.0	0.0	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Clostridia|s__Clostridia bacterium	3244	2498	472	790	1364	87	1	1	18	34	211	120	549	436	516	1635
d__Bacteria|p__Bacillota|c__Erysipelotrichia	5027	8949	6509	2396	15575	4144	43172	6461	6019	35863	14175	4616	2676	10505	13487	5153
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales	5027	8949	6509	2396	15575	4144	43172	6461	6019	35863	14175	4616	2676	10505	13487	5153
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	246	108	10	264	664	167	700	903	781	15823	50	23	105	53	65	32
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium	3	0.0	2	4	1	4	9	438	543	14002	1	0.0	3	3	1	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium faecis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium mitsuokai	3	0.0	1	2	0.0	3	9	438	543	773	1	0.0	3	2	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium sp. CAG:290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus	13	0.0	1	7	25	11	522	294	148	235	2	4	3	8	8	1
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus cateniformis	2	0.0	0.0	0.0	1	0.0	77	6	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. 28_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. 8_1_38FAA	3	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. 8_2_54BFAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. AF36-10BH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	30	1	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. AM09-26	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. AM17-34	3	0.0	0.0	5	8	6	11	4	21	44	0.0	2	0.0	6	0.0	1
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. AM18-4LB-d2	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus sp. AM23-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0
